source,title,summary,link,published,sentiment,umap1,umap2
Bloomberg,Early Stage VC Closes $200 Million Fund for India Startups - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Vhcmx5LXN0YWdlLXZjLTNvbmU0LWNsb3Nlcy0yMDBtLWZ1bmQtZm9yLWluZGlhLXN0YXJ0dXBz0gEA?oc=5"" target=""_blank"">Early Stage VC Closes $200 Million Fund for India Startups</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Vhcmx5LXN0YWdlLXZjLTNvbmU0LWNsb3Nlcy0yMDBtLWZ1bmQtZm9yLWluZGlhLXN0YXJ0dXBz0gEA?oc=5,"Mon, 08 May 2023 00:30:00 GMT",neutral,19.49887,0.5917741
Bloomberg,"Oil Edges Higher With Demand Outlook, Monetary Policy in Focus - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NydWRlLW9pbC1wcmljZXMtZWRnZS1oaWdoZXItd2l0aC1kZW1hbmQtb3V0bG9vay1tb25ldGFyeS1wb2xpY3ktaW4tZm9jdXPSAQA?oc=5"" target=""_blank"">Oil Edges Higher With Demand Outlook, Monetary Policy in Focus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NydWRlLW9pbC1wcmljZXMtZWRnZS1oaWdoZXItd2l0aC1kZW1hbmQtb3V0bG9vay1tb25ldGFyeS1wb2xpY3ktaW4tZm9jdXPSAQA?oc=5,"Sun, 07 May 2023 23:02:06 GMT",neutral,18.998634,-2.103094
Bloomberg,"EU Plans Sanctions on China Companies Aiding Russia, FT Says - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2V1LXBsYW5zLXNhbmN0aW9ucy1vbi1jaGluZXNlLWNvbXBhbmllcy1haWRpbmctcnVzc2lhLWZ0LXNheXPSAQA?oc=5"" target=""_blank"">EU Plans Sanctions on China Companies Aiding Russia, FT Says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2V1LXBsYW5zLXNhbmN0aW9ucy1vbi1jaGluZXNlLWNvbXBhbmllcy1haWRpbmctcnVzc2lhLWZ0LXNheXPSAQA?oc=5,"Mon, 08 May 2023 07:54:05 GMT",neutral,18.398142,0.62713224
Bloomberg,Bank Stocks Nearing a Crisis-Era Threshold Raises Warning Sign - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2Jhbmstc3RvY2tzLW5lYXJpbmctYS1jcmlzaXMtZXJhLXRocmVzaG9sZC1yYWlzZXMtd2FybmluZy1zaWdu0gEA?oc=5"" target=""_blank"">Bank Stocks Nearing a Crisis-Era Threshold Raises Warning Sign</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2Jhbmstc3RvY2tzLW5lYXJpbmctYS1jcmlzaXMtZXJhLXRocmVzaG9sZC1yYWlzZXMtd2FybmluZy1zaWdu0gEA?oc=5,"Sun, 07 May 2023 17:32:58 GMT",neutral,18.977365,-1.2321818
Bloomberg,Swedish Landlord SBB Downgraded to Junk Credit Rating at S&P - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3N3ZWRpc2gtbGFuZGxvcmQtc2JiLWRvd25ncmFkZWQtdG8tanVuay1jcmVkaXQtcmF0aW5nLWF0LXMtcC1saGVsOHg1etIBAA?oc=5"" target=""_blank"">Swedish Landlord SBB Downgraded to Junk Credit Rating at S&amp;P</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3N3ZWRpc2gtbGFuZGxvcmQtc2JiLWRvd25ncmFkZWQtdG8tanVuay1jcmVkaXQtcmF0aW5nLWF0LXMtcC1saGVsOHg1etIBAA?oc=5,"Mon, 08 May 2023 08:35:59 GMT",negative,19.595018,-2.1103158
Bloomberg,Nestle Has Cut Product Variations by a Fifth in Efficiency Drive - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L25lc3RsZS1oYXMtY3V0LXByb2R1Y3QtdmFyaWF0aW9ucy1ieS1hLWZpZnRoLWluLWVmZmljaWVuY3ktZHJpdmXSAQA?oc=5"" target=""_blank"">Nestle Has Cut Product Variations by a Fifth in Efficiency Drive</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L25lc3RsZS1oYXMtY3V0LXByb2R1Y3QtdmFyaWF0aW9ucy1ieS1hLWZpZnRoLWluLWVmZmljaWVuY3ktZHJpdmXSAQA?oc=5,"Mon, 08 May 2023 11:09:00 GMT",neutral,19.717833,-2.9595168
Bloomberg,Stock Market: Wall Street Tackles Uncertainty Around Small ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L3N0b2NrLW1hcmtldC13YWxsLXN0cmVldC10YWNrbGVzLXVuY2VydGFpbnR5LWFyb3VuZC1zbWFsbC1yZWdpb25hbC1iYW5rc9IBAA?oc=5"" target=""_blank"">Stock Market: Wall Street Tackles Uncertainty Around Small ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L3N0b2NrLW1hcmtldC13YWxsLXN0cmVldC10YWNrbGVzLXVuY2VydGFpbnR5LWFyb3VuZC1zbWFsbC1yZWdpb25hbC1iYW5rc9IBAA?oc=5,"Mon, 08 May 2023 13:38:44 GMT",neutral,18.056063,-1.1064993
Bloomberg,Supply Chain Latest: Cargo Loss in Port Logistics Hub California ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMy0wNS0wOC9zdXBwbHktY2hhaW4tbGF0ZXN0LWNhcmdvLWxvc3MtaW4tcG9ydC1sb2dpc3RpY3MtaHViLWNhbGlmb3JuaWEtcmlza3Mtam9icz9zcm5kPWVjb25vbWljcy12MtIBAA?oc=5"" target=""_blank"">Supply Chain Latest: Cargo Loss in Port Logistics Hub California ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMy0wNS0wOC9zdXBwbHktY2hhaW4tbGF0ZXN0LWNhcmdvLWxvc3MtaW4tcG9ydC1sb2dpc3RpY3MtaHViLWNhbGlmb3JuaWEtcmlza3Mtam9icz9zcm5kPWVjb25vbWljcy12MtIBAA?oc=5,"Mon, 08 May 2023 11:00:09 GMT",negative,17.139618,-0.47317
Bloomberg,Fed Pivot: Hedging Remains the Best Rates Strategy - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L2ZlZC1waXZvdC1oZWRnaW5nLXJlbWFpbnMtdGhlLWJlc3QtcmF0ZXMtc3RyYXRlZ3nSAQA?oc=5"" target=""_blank"">Fed Pivot: Hedging Remains the Best Rates Strategy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L2ZlZC1waXZvdC1oZWRnaW5nLXJlbWFpbnMtdGhlLWJlc3QtcmF0ZXMtc3RyYXRlZ3nSAQA?oc=5,"Mon, 08 May 2023 05:34:00 GMT",positive,18.811182,-1.6870369
Bloomberg,Liechtenstein's Government Plans to Accept Bitcoin for Payments - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2xpZWNodGVuc3RlaW4tcy1nb3Zlcm5tZW50LXBsYW5zLXRvLWFjY2VwdC1iaXRjb2luLWZvci1wYXltZW50c9IBAA?oc=5"" target=""_blank"">Liechtenstein's Government Plans to Accept Bitcoin for Payments</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2xpZWNodGVuc3RlaW4tcy1nb3Zlcm5tZW50LXBsYW5zLXRvLWFjY2VwdC1iaXRjb2luLWZvci1wYXltZW50c9IBAA?oc=5,"Mon, 08 May 2023 09:48:56 GMT",neutral,17.320148,-3.35901
Bloomberg,Brookfield Is Said to Weigh Stake Sale in Indian Tower Business - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jyb29rZmllbGQtaXMtc2FpZC10by13ZWlnaC1zdGFrZS1zYWxlLWluLWluZGlhbi10b3dlci1idXNpbmVzc9IBAA?oc=5"" target=""_blank"">Brookfield Is Said to Weigh Stake Sale in Indian Tower Business</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jyb29rZmllbGQtaXMtc2FpZC10by13ZWlnaC1zdGFrZS1zYWxlLWluLWluZGlhbi10b3dlci1idXNpbmVzc9IBAA?oc=5,"Mon, 08 May 2023 09:10:21 GMT",neutral,18.367102,-2.1396303
Bloomberg,Baidu's Smart Speaker Unit to Launch a Phone Next Week - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JhaWR1LXRvLXVudmVpbC1vd24tc21hcnRwaG9uZS1uZXh0LXdlZWstaW4tc3VycHJpc2UtYWktbW92ZdIBAA?oc=5"" target=""_blank"">Baidu's Smart Speaker Unit to Launch a Phone Next Week</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JhaWR1LXRvLXVudmVpbC1vd24tc21hcnRwaG9uZS1uZXh0LXdlZWstaW4tc3VycHJpc2UtYWktbW92ZdIBAA?oc=5,"Mon, 08 May 2023 07:27:29 GMT",neutral,18.827866,0.94725215
Bloomberg,"Chinese Bank Stocks Soar, Adding $166 Billion in Trading Frenzy - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5lc2UtYmFuay1zdG9ja3Mtc29hci1hZGRpbmctMTU5LWJpbGxpb24taW4tdHJhZGluZy1mcmVuennSAQA?oc=5"" target=""_blank"">Chinese Bank Stocks Soar, Adding $166 Billion in Trading Frenzy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5lc2UtYmFuay1zdG9ja3Mtc29hci1hZGRpbmctMTU5LWJpbGxpb24taW4tdHJhZGluZy1mcmVuennSAQA?oc=5,"Mon, 08 May 2023 05:29:00 GMT",neutral,19.463057,-0.2349412
Bloomberg,Global Markets Face 'Minsky Moment' Danger: Allianz - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9nbG9iYWwtbWFya2V0cy1mYWNlLW1pbnNreS1tb21lbnQtZGFuZ2VyLWFsbGlhbnotdmlkZW_SAQA?oc=5"" target=""_blank"">Global Markets Face 'Minsky Moment' Danger: Allianz</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9nbG9iYWwtbWFya2V0cy1mYWNlLW1pbnNreS1tb21lbnQtZGFuZ2VyLWFsbGlhbnotdmlkZW_SAQA?oc=5,"Mon, 08 May 2023 09:08:36 GMT",neutral,17.443274,-1.3732028
Bloomberg,Office Over-Supply in South Africa Puts Redefine Rents Under ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L29mZmljZS1vdmVyLXN1cHBseS1pbi1zb3V0aC1hZnJpY2EtcHV0cy1yZWRlZmluZS1yZW50cy11bmRlci1wcmVzc3VyZdIBAA?oc=5"" target=""_blank"">Office Over-Supply in South Africa Puts Redefine Rents Under ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L29mZmljZS1vdmVyLXN1cHBseS1pbi1zb3V0aC1hZnJpY2EtcHV0cy1yZWRlZmluZS1yZW50cy11bmRlci1wcmVzc3VyZdIBAA?oc=5,"Mon, 08 May 2023 12:37:12 GMT",neutral,17.480904,-0.22238107
Bloomberg,"Equinor, Partners Proceed With $9 Billion Brazil Gas Investment - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2VxdWlub3ItcGFydG5lcnMtcHJvY2VlZC13aXRoLTktYmlsbGlvbi1icmF6aWwtZ2FzLWludmVzdG1lbnTSAQA?oc=5"" target=""_blank"">Equinor, Partners Proceed With $9 Billion Brazil Gas Investment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2VxdWlub3ItcGFydG5lcnMtcHJvY2VlZC13aXRoLTktYmlsbGlvbi1icmF6aWwtZ2FzLWludmVzdG1lbnTSAQA?oc=5,"Mon, 08 May 2023 12:33:14 GMT",neutral,19.625914,0.232432
Bloomberg,MakeMyTrip Adds AI Voice Chat to Lure More India Travelers - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L21ha2VteXRyaXAtYWRkcy1haS12b2ljZS1jaGF0LXRvLWx1cmUtbW9yZS1pbmRpYS10cmF2ZWxlcnPSAQA?oc=5"" target=""_blank"">MakeMyTrip Adds AI Voice Chat to Lure More India Travelers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L21ha2VteXRyaXAtYWRkcy1haS12b2ljZS1jaGF0LXRvLWx1cmUtbW9yZS1pbmRpYS10cmF2ZWxlcnPSAQA?oc=5,"Mon, 08 May 2023 07:50:41 GMT",neutral,18.069006,1.2561693
Bloomberg,Rothschild Taps Ex-Daiwa Banker to Bolster Japan Expansion - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L3JvdGhzY2hpbGQtdGFwcy1leC1kYWl3YS1iYW5rZXItdG8tYm9sc3Rlci1qYXBhbi1leHBhbnNpb27SAQA?oc=5"" target=""_blank"">Rothschild Taps Ex-Daiwa Banker to Bolster Japan Expansion</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L3JvdGhzY2hpbGQtdGFwcy1leC1kYWl3YS1iYW5rZXItdG8tYm9sc3Rlci1qYXBhbi1leHBhbnNpb27SAQA?oc=5,"Sun, 07 May 2023 21:00:00 GMT",neutral,20.050291,-1.2042953
Bloomberg,Japan Ahead: Komatsu CFO on Business Strategy - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9qYXBhbi1haGVhZC1rb21hdHN1LWNmby1vbi1idXNpbmVzcy1zdHJhdGVneS12aWRlb9IBAA?oc=5"" target=""_blank"">Japan Ahead: Komatsu CFO on Business Strategy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9qYXBhbi1haGVhZC1rb21hdHN1LWNmby1vbi1idXNpbmVzcy1zdHJhdGVneS12aWRlb9IBAA?oc=5,"Mon, 08 May 2023 02:55:00 GMT",neutral,19.455643,-0.71159285
Bloomberg,"MUFG, Liquidity Capital Plan Startup Funds in Japan and Europe - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L211ZmctbGlxdWlkaXR5LWNhcGl0YWwtcGxhbi1zdGFydHVwLWZ1bmRzLWluLWphcGFuLWFuZC1ldXJvcGXSAQA?oc=5"" target=""_blank"">MUFG, Liquidity Capital Plan Startup Funds in Japan and Europe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L211ZmctbGlxdWlkaXR5LWNhcGl0YWwtcGxhbi1zdGFydHVwLWZ1bmRzLWluLWphcGFuLWFuZC1ldXJvcGXSAQA?oc=5,"Mon, 08 May 2023 07:03:24 GMT",neutral,19.774157,0.13300143
Bloomberg,"Meta May End Facebook, Instagram News Content in Canada Over ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L21ldGEtbWF5LWVuZC1mYWNlYm9vay1pbnN0YWdyYW0tbmV3cy1jb250ZW50LWluLWNhbmFkYS1vdmVyLWFjdNIBAA?oc=5"" target=""_blank"">Meta May End Facebook, Instagram News Content in Canada Over ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L21ldGEtbWF5LWVuZC1mYWNlYm9vay1pbnN0YWdyYW0tbmV3cy1jb250ZW50LWluLWNhbmFkYS1vdmVyLWFjdNIBAA?oc=5,"Mon, 08 May 2023 13:31:30 GMT",neutral,16.326382,-0.23784025
Bloomberg,"China Earnings to Revive Stocks, Vontobel's $4 Billion Fund Says - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3ZvbnRvYmVsLXMtNC1iaWxsaW9uLWZ1bmQtc2F5cy1jaGluYS1lYXJuaW5ncy10by1yZXZpdmUtc3RvY2tz0gEA?oc=5"" target=""_blank"">China Earnings to Revive Stocks, Vontobel's $4 Billion Fund Says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3ZvbnRvYmVsLXMtNC1iaWxsaW9uLWZ1bmQtc2F5cy1jaGluYS1lYXJuaW5ncy10by1yZXZpdmUtc3RvY2tz0gEA?oc=5,"Mon, 08 May 2023 05:48:00 GMT",neutral,19.374304,0.23655501
Bloomberg,Clients Return to Danske as Bank Moves Past Laundering Scandal - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NsaWVudHMtcmV0dXJuLXRvLWRhbnNrZS1hcy1iYW5rLW1vdmVzLXBhc3QtbGF1bmRlcmluZy1zY2FuZGFs0gEA?oc=5"" target=""_blank"">Clients Return to Danske as Bank Moves Past Laundering Scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NsaWVudHMtcmV0dXJuLXRvLWRhbnNrZS1hcy1iYW5rLW1vdmVzLXBhc3QtbGF1bmRlcmluZy1zY2FuZGFs0gEA?oc=5,"Mon, 08 May 2023 10:20:29 GMT",neutral,20.346458,-1.7842153
Bloomberg,Tyson Falls After Cutting Sales Outlook Amid High Meat Costs - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3R5c29uLWN1dHMtbWVhdC1zYWxlcy1vdXRsb29rLWFzLWluZmxhdGlvbi1oaXRzLXNwZW5kaW5n0gEA?oc=5"" target=""_blank"">Tyson Falls After Cutting Sales Outlook Amid High Meat Costs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3R5c29uLWN1dHMtbWVhdC1zYWxlcy1vdXRsb29rLWFzLWluZmxhdGlvbi1oaXRzLXNwZW5kaW5n0gEA?oc=5,"Mon, 08 May 2023 11:14:38 GMT",negative,19.289448,-3.1678078
Bloomberg,China Builders With Upcoming Lawsuits Just Got a 'Wake-Up Call' - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NoaW5hLWJ1aWxkZXJzLXdpdGgtdXBjb21pbmctbGF3c3VpdHMtanVzdC1nb3QtYS13YWtlLXVwLWNhbGzSAQA?oc=5"" target=""_blank"">China Builders With Upcoming Lawsuits Just Got a 'Wake-Up Call'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NoaW5hLWJ1aWxkZXJzLXdpdGgtdXBjb21pbmctbGF3c3VpdHMtanVzdC1nb3QtYS13YWtlLXVwLWNhbGzSAQA?oc=5,"Sun, 07 May 2023 23:00:00 GMT",neutral,18.82078,0.5300801
Bloomberg,Best of India Bond Rally May Be Over With Sales Deluge Coming - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jlc3Qtb2YtaW5kaWEtYm9uZC1yYWxseS1tYXktYmUtb3Zlci13aXRoLXNhbGVzLWRlbHVnZS1jb21pbmfSAQA?oc=5"" target=""_blank"">Best of India Bond Rally May Be Over With Sales Deluge Coming</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jlc3Qtb2YtaW5kaWEtYm9uZC1yYWxseS1tYXktYmUtb3Zlci13aXRoLXNhbGVzLWRlbHVnZS1jb21pbmfSAQA?oc=5,"Mon, 08 May 2023 08:23:51 GMT",neutral,17.807934,-2.2078254
